date,G 2,G 3,G 4,G 6,G 7,G 8,G 9,G 10,G 11,G 12,G 13,G 15,G 16,G 18,G 19,G 20,G 21,G 22,G 23,G 24
2022-04-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0050000000000000044,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-28,0.01200000000000001,0.0050000000000000044,0.032,0.037000000000000026,0.015000000000000013,0.02600000000000001,0.010000000000000009,0.01100000000000012,0.0,0.009999999999999787,0.006000000000000005,0.03700000000000003,0.022000000000000016,0.06000000000000005,0.09799999999999986,0.05400000000000004,0.0940000000000003,0.09499999999999931,0.02699999999999997,0.09
2022-04-29,0.0,0.0,0.0,0.0,0.0,0.010000000000000009,0.0,0.0,0.010000000000000009,0.019999999999999574,0.0,0.01100000000000001,0.010000000000000009,0.03300000000000003,0.027999999999999803,0.006000000000000005,0.0,0.004999999999999893,0.0,0.063
2022-04-30,0.15000000000000002,0.24599999999999989,0.12800000000000003,0.15499999999999992,0.016000000000000014,0.234,0.09000000000000008,0.10700000000000007,0.05299999999999999,0.01999999999999979,0.12700000000000003,0.16400000000000003,0.10299999999999998,0.10199999999999998,0.17600000000000002,0.08100000000000007,0.13699999999999957,0.3179999999999997,0.03899999999999998,0.076
2022-05-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-2,0.024,0.036000000000000004,0.016,0.026,0.010000000000000002,0.045,0.0,0.011,0.005999999999999998,0.010000000000000009,0.0,0.021000000000000005,0.0049999999999999975,0.092,0.043,0.038000000000000006,0.011000000000000005,0.005000000000000001,0.010000000000000009,0.025
2022-05-3,0.43300000000000005,0.615,0.41,0.5780000000000001,0.552,0.42400000000000004,0.3899999999999999,0.514,0.5080000000000001,0.58,0.155,0.5980000000000001,0.6210000000000001,0.401,0.46699999999999997,0.529,0.401,0.656,0.633,0.514
2022-05-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.005,0.0,0.0
2022-05-5,0.7390000000000001,0.7420000000000001,0.8160000000000001,0.9840000000000001,0.8250000000000001,0.7760000000000001,0.8300000000000001,0.771,0.9159999999999999,0.7100000000000001,0.824,0.894,0.8059999999999999,0.9209999999999999,0.912,0.797,0.7950000000000002,0.7569999999999999,0.7820000000000001,0.9740000000000002
2022-05-6,0.03699999999999992,0.1080000000000001,0.07400000000000029,0.11299999999999993,0.05899999999999971,0.05500000000000016,0.08000000000000007,0.027000000000000135,0.037000000000000144,0.07999999999999985,0.028000000000000132,0.024999999999999797,0.04900000000000004,0.04400000000000004,0.05499999999999994,0.03199999999999992,0.08899999999999997,0.05299999999999992,0.06399999999999983,0.037
2022-05-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-13,0.036,0.0,0.0,0.0,0.006000000000000005,0.598,0.02000000000000001,0.0,0.0,0.0,0.010000000000000005,0.0050000000000000044,0.0,0.14500000000000002,0.016999999999999987,0.09799999999999999,0.0,0.005,0.0,0.08199999999999999
2022-05-14,0.0,0.014999999999999986,0.0,0.010000000000000009,0.0,0.02200000000000002,0.01,0.0,0.01100000000000001,0.020000000000000018,0.017000000000000008,0.0,0.0,0.020999999999999963,0.015999999999999986,0.021999999999999992,0.017000000000000015,0.010000000000000009,0.01200000000000001,0.005
2022-05-15,0.024000000000000007,0.0,0.059000000000000004,0.032,0.02099999999999999,0.02800000000000002,0.0,0.0050000000000000044,0.0,0.0,0.0,0.037000000000000005,0.010999999999999996,0.02699999999999997,0.005000000000000001,0.0,0.0,0.011,0.0,0.053
2022-05-16,0.03,0.026,0.021000000000000005,0.027000000000000024,0.016000000000000004,0.016999999999999904,0.0,0.020999999999999984,0.010999999999999977,0.010000000000000009,0.02400000000000002,0.006,0.02700000000000001,0.016000000000000014,0.033,0.0,0.03899999999999998,0.042,0.0,0.0
2022-05-17,0.036,0.009999999999999995,0.07500000000000001,0.054,0.027,0.09500000000000003,0.010000000000000009,0.064,0.01,0.0,0.0,0.10600000000000001,0.038,0.161,0.137,0.0050000000000000044,0.0,0.075,0.0,0.18100000000000002
2022-05-18,0.22200000000000003,0.11300000000000002,0.010999999999999996,0.133,0.134,0.03899999999999998,0.0,0.043000000000000003,0.0,0.020000000000000018,0.06599999999999998,0.047999999999999994,0.049,0.091,0.1,0.049,0.06,0.096,0.037000000000000005,0.07200000000000001
2022-05-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-20,0.132,0.137,0.08600000000000002,0.304,0.128,0.07900000000000001,0.38,0.391,0.212,0.38,0.321,0.503,0.55,0.349,0.5780000000000001,0.30600000000000005,0.20800000000000002,0.16500000000000004,0.031,0.372
2022-05-21,0.463,0.553,0.39999999999999997,0.733,0.632,0.43,0.61,0.6849999999999999,0.662,0.99,0.691,0.935,0.98,0.986,0.9900000000000001,0.82,0.79,1.017,0.9149999999999999,0.942
2022-05-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-25,0.5410000000000001,0.497,0.36200000000000004,0.327,0.278,0.435,0.26,0.3430000000000001,0.27,0.1299999999999999,0.37,0.4700000000000001,0.30300000000000016,0.3370000000000001,0.6639999999999999,0.29500000000000004,0.03400000000000025,0.248,0.268,0.515
2022-05-26,0.3849999999999999,0.42900000000000005,0.601,0.21300000000000008,0.3949999999999999,1.1230000000000002,0.33999999999999986,0.391,0.1649999999999998,0.08000000000000007,1.101,0.1319999999999999,0.1200000000000001,0.2729999999999999,1.0390000000000001,0.02100000000000002,0.2310000000000002,0.02800000000000002,0.011000000000000006,0.28700000000000003
2022-05-27,0.3490000000000001,0.30299999999999994,0.2340000000000002,0.30000000000000004,0.27800000000000014,0.19499999999999973,0.24,0.30499999999999994,0.17400000000000004,0.1499999999999999,0.20499999999999985,0.259,0.15200000000000014,0.18700000000000006,0.19300000000000006,0.16299999999999992,0.06600000000000006,0.1269999999999999,0.09099999999999997,0.092
2022-05-28,0.006000000000000005,0.006000000000000005,0.0050000000000001155,0.010999999999999899,0.006000000000000005,0.009999999999999787,0.0,0.016999999999999904,0.015000000000000346,0.010000000000000009,0.010999999999999784,0.0,0.0,0.01100000000000012,0.0,0.010000000000000009,0.03400000000000003,0.0,0.02100000000000002,0.0
2022-05-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-31,,,,,,,,,,,,,,,,,,,,
2022-06-1,0.481,0.42500000000000004,0.6760000000000002,0.8290000000000002,0.6910000000000001,1.2130000000000003,1.0299999999999998,0.927,0.9329999999999999,0.56,1.1229999999999998,1.074,0.9039999999999998,0.9159999999999998,1.001,0.901,0.7560000000000001,0.911,1.0059999999999998,0.0
2022-06-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-6,0.0,0.0049999999999999906,0.0,0.010000000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009999999999999995,0.064,0.027999999999999997,0.0,0.0,0.0050000000000000044,0.0,0.0
2022-06-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-8,0.17400000000000004,0.15900000000000003,0.21200000000000005,0.15500000000000003,0.15000000000000002,0.251,0.07999999999999985,0.14400000000000002,0.106,0.3799999999999999,0.105,0.185,0.169,0.595,0.36200000000000004,0.239,0.192,0.218,0.138,0.0
2022-06-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-10,0.114,0.06599999999999999,0.08,0.10700000000000001,0.11200000000000002,0.061999999999999986,0.050000000000000044,0.048,0.0,0.04000000000000003,0.0050000000000000044,0.020999999999999998,0.033,0.015000000000000006,0.017,0.0,0.006000000000000005,0.0,0.021000000000000015,0.0
2022-06-11,0.01200000000000001,0.015,0.0050000000000000044,0.016,0.021999999999999992,0.0,0.0,0.0050000000000000044,0.0,0.020000000000000018,0.0059999999999999915,0.0,0.010999999999999996,0.0,0.05499999999999998,0.012000000000000005,0.0,0.010000000000000002,0.004999999999999977,0.0
2022-06-12,0.006,0.015,0.49,0.144,0.0,0.09500000000000001,0.010000000000000009,0.15600000000000003,0.344,0.019999999999999796,0.010999999999999996,0.015999999999999997,0.0050000000000000044,0.664,0.7639999999999999,0.083,0.104,0.016,0.0059999999999999915,0.0
2022-06-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0050000000000000044,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-16,0.10200000000000004,0.03,0.0050000000000000044,0.03799999999999999,0.005999999999999783,0.016,0.0,0.012,0.0050000000000000044,0.02000000000000001,0.0050000000000000044,0.0,0.0,0.0,0.018000000000000016,0.005999999999999999,0.0,0.021000000000000005,0.005,0.0
2022-06-17,0.0,0.02499999999999999,0.0,0.016,0.0050000000000001155,0.07400000000000001,0.0,0.018000000000000002,0.0,0.030000000000000027,0.010999999999999998,0.015,0.027,0.07899999999999999,0.025999999999999992,0.016999999999999998,0.07300000000000001,0.04200000000000001,0.021000000000000005,0.0
2022-06-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-25,1.2080000000000002,1.198,1.374,1.1550000000000002,0.42899999999999994,1.871,1.39,0.8939999999999999,0.868,0.9500000000000001,0.060999999999999985,0.763,0.877,1.3659999999999999,0.615,0.584,1.025,0.9169999999999999,1.6360000000000001,0.0
2022-06-26,0.01200000000000001,0.0050000000000001155,0.016000000000000014,0.01600000000000001,0.010999999999999899,0.010999999999999899,0.010000000000000009,0.016000000000000014,0.016000000000000014,0.030000000000000027,0.010000000000000009,0.020999999999999908,0.016000000000000014,0.016000000000000014,0.016000000000000014,0.017000000000000015,0.08299999999999985,0.010000000000000009,0.02100000000000013,0.0
2022-06-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-1,0.523,0.5029999999999999,0.406,0.684,0.34199999999999997,0.0,0.8800000000000001,0.064,0.025999999999999968,0.0,0.0,0.0,0.006000000000000002,0.005,0.010999999999999996,0.005,0.0,0.0049999999999999975,0.010000000000000231,0.004
2022-07-2,0.0,0.0,0.0,0.0,0.0050000000000001155,3.994999999999996,3.791999999999997,0.0,0.00999999999999995,1.7619999999999998,3.1360000000000037,2.4619999999999957,0.006000000000000002,0.0,0.0,0.0,0.015000000000000013,0.0,0.0,0.0
2022-07-3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-5,0.018000000000000016,0.010000000000000009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-6,0.06599999999999989,0.0050000000000000044,0.07999999999999996,0.06400000000000003,0.0,0.0,0.0,0.022000000000000002,0.0,0.0,0.0,0.0,0.055,0.11200000000000002,0.12600000000000003,0.038000000000000006,0.022,0.022999999999999996,0.010000000000000009,0.229
2022-07-7,0.45099999999999996,0.435,0.8460000000000001,0.743,0.257,0.0,0.0,0.755,0.6880000000000001,0.0,0.0,0.0,0.6530000000000001,1.2110000000000003,0.9510000000000001,0.874,0.686,0.598,0.516,1.278
2022-07-8,1.142,0.6810000000000002,2.52,1.0809999999999997,0.5090000000000003,0.0,0.0,1.211,0.8000000000000002,0.0,0.0,0.0,0.6799999999999999,2.394,2.666,2.9090000000000003,1.7880000000000003,0.853,0.5049999999999997,3.7519999999999993
2022-07-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006000000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-13,0.011999999999999997,0.0049999999999999906,0.053000000000000005,0.14400000000000002,0.0,0.0,0.0,0.017,0.005999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.01499999999999999,0.0,0.022,0.010000000000000005,0.0
2022-07-14,0.15600000000000003,0.29700000000000004,0.005000000000000001,0.251,0.0,0.0,0.0,0.009999999999999998,0.04700000000000001,0.0,0.0,0.0,0.011000000000000003,0.0,0.021999999999999992,0.059999999999999984,0.065,0.016000000000000007,0.0050000000000000044,0.0
2022-07-15,0.41500000000000004,0.317,0.266,0.374,0.0,0.0,0.0,0.263,0.24799999999999994,0.0,0.0,0.0,0.24499999999999997,0.23,0.25800000000000006,0.14200000000000002,0.07200000000000001,0.21699999999999997,0.29300000000000004,0.25
2022-07-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-17,0.05399999999999999,0.014999999999999954,0.05999999999999999,0.139,0.0,0.0,0.0,0.10800000000000001,0.03699999999999998,0.0,0.0,0.0,0.06500000000000003,0.139,0.12100000000000001,0.082,0.03300000000000002,0.06799999999999999,0.04799999999999999,0.22300000000000003
2022-07-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-24,0.24000000000000002,0.251,0.021,0.331,0.0,0.0,0.0,0.108,0.164,0.0,0.0,0.0,0.272,0.033,0.09899999999999999,0.10400000000000001,0.04899999999999999,0.16999999999999998,0.239,0.016
2022-07-25,0.011999999999999955,0.010999999999999982,0.01,0.0,0.0,0.0,0.0,0.0,0.017999999999999954,0.0,0.0,0.0,0.015000000000000013,0.010000000000000002,0.005999999999999998,0.005999999999999998,0.010000000000000005,0.006000000000000002,0.0050000000000000044,0.003
2022-07-26,0.011999999999999983,0.0049999999999999906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.053000000000000005,0.022,0.015999999999999993,0.0,0.017,0.0,0.069
2022-07-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07700000000000001,0.038000000000000006,0.117,0.051999999999999984,0.0
2022-07-28,0.0,0.0,0.0,0.016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037,0.02800000000000001,0.026999999999999982,0.043999999999999956,0.011999999999999999,0.016000000000000014,0.0
2022-07-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-31,,,,,,,,,,,,,,,,,,,,
2022-08-1,0.39099999999999996,0.512,0.219,0.417,0.0,0.632,0.8800000000000001,0.455,0.376,0.27999999999999997,0.415,0.793,0.392,0.176,0.3620000000000001,0.633,0.6529999999999999,0.6519999999999999,0.474,0.237
2022-08-2,2.261,0.87,2.903,1.401,0.0,0.7929999999999999,1.95,2.9019999999999997,1.536,1.0899999999999999,0.5200000000000001,1.6069999999999998,1.9869999999999999,1.013,0.7919999999999999,0.9500000000000001,1.794,1.4829999999999999,1.246,0.06
2022-08-3,0.006000000000000227,0.004999999999999893,0.0,0.027000000000000135,0.0,0.016000000000000122,0.040000000000000466,0.005999999999999783,0.0,0.0,0.005999999999999783,0.0,0.006000000000000227,0.005,0.0050000000000000044,0.0,0.03799999999999992,0.004999999999999893,0.0050000000000001155,0.0
2022-08-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006
2022-08-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-9,0.005999999999999998,0.010000000000000002,0.005,0.011000000000000003,0.0,0.01,0.0,0.0,0.0049999999999999906,0.0,0.0,0.0,0.016999999999999994,0.0,0.005000000000000001,0.005999999999999998,0.04899999999999999,0.016,0.0,0.0
2022-08-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-11,0.011999999999999997,0.0,0.16499999999999998,0.0,0.05799999999999994,0.005999999999999998,0.009999999999999787,0.015999999999999997,0.005,0.08999999999999997,0.0,0.0,0.010999999999999998,0.0,0.0,0.311,0.0,0.05299999999999999,0.149,0.012
2022-08-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004
2022-08-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-19,0.018000000000000002,0.0,0.021,0.0,0.006000000000000005,0.027999999999999997,0.0,0.0,0.0,0.0,0.0,0.005000000000000001,0.0,0.0,0.0,0.0,0.0,0.011999999999999997,0.010000000000000009,0.0
2022-08-20,0.9679999999999997,1.1789999999999998,0.5429999999999999,0.9520000000000001,0.42399999999999993,1.011,0.5399999999999998,0.713,0.397,0.7,0.426,0.963,0.9309999999999999,0.7010000000000001,0.725,0.7150000000000001,0.138,0.556,0.543,0.30100000000000005
2022-08-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-25,0.10300000000000009,0.22100000000000009,0.11600000000000002,0.21399999999999997,0.1070000000000001,0.127,0.04000000000000002,0.04299999999999998,0.0,0.13000000000000012,0.02700000000000002,0.11599999999999999,0.126,0.0,0.04500000000000001,0.273,0.286,0.11699999999999999,0.09599999999999997,0.044
2022-08-26,0.0,0.0050000000000000044,0.005,0.02200000000000002,0.01100000000000001,0.01100000000000001,0.010000000000000009,0.0,0.0,0.010000000000000009,0.0050000000000000044,0.016000000000000014,0.022000000000000016,0.006000000000000005,0.016999999999999987,0.0,0.027000000000000024,0.0,0.0,0.0
2022-08-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-28,0.01200000000000001,0.0050000000000000044,0.11699999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0050000000000000044,0.0050000000000000044,0.010000000000000005,0.0,0.0
2022-08-29,0.0,0.0,0.0,0.0,0.0,0.01200000000000001,0.010000000000000009,0.0,0.0,0.0,0.0,0.032,0.08200000000000002,0.101,0.17500000000000002,0.201,0.03400000000000003,0.05299999999999999,0.03799999999999999,0.7839999999999999
2022-08-30,0.0,0.0,0.0,0.0,0.03800000000000003,0.05000000000000002,0.0,0.15500000000000003,0.132,0.040000000000000036,0.127,0.12600000000000003,0.11400000000000005,0.02700000000000001,0.088,0.16399999999999992,0.05500000000000005,0.391,0.20800000000000002,0.132
2022-08-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-1,0.0059999999999999915,0.0050000000000000044,0.0,0.0,0.010000000000000009,0.004999999999999999,0.0,0.005000000000000001,0.0,0.010000000000000009,0.0,0.0,0.01100000000000001,0.016,0.0,0.0,0.039000000000000035,0.0,0.0,0.0
